vote,n_vote,vote_count_ok,vote_count_nok,vote_count_mitige,optype,title,body,tsneX,tsneY,ptcol,ptcex,p_prop
0.5,2,1,1,0,"Santé, Solidarité, Handicap",remboursement  lunettes et autres.,"<p><strong>La sécurité sociale ,donc l'état doit absolument mieux rembourser   les lunettes, les appareils dentaires , les appareils d'audition, </strong>Actuellement la part de cette  sécurité sociale  est ridiculement faible, voire négligeable. je viens de le voir, une fois de plus, pour des lunettes. </p><p>Part remboursement  sécurité sociale 7, 39 €. part mutuelles 149, 68 € ( monture +verres). sans compter les frais des médecins.</p><p><br /></p><p>Les mutuelles doivent donc pallier les insuffisances de l'état.c'est lamentable.</p><p>il est évident que si la sécu remboursait mieux, les mutuelles pourraient rembourser d'autres soins ou baisser leurs cotisations. </p><p><br /></p><p>Au sujet du projet, lunettes et appareils sans aucune charge pour le patient; j'espère que cela ne se fera pas au détriment des mutuelles, car depuis le gouvernement Fillon, l'état s'est acharné sur eux. </p><p> L'état doit ,donc participer plus. Sans cela, cette décision n'est que du pipeau et de la poudre aux yeux.</p><p><br /></p><p>j' engage tous les patients , à regarder sur leur facture, la part sécurité sociale et la part mutuelle. je pense que beaucoup seront surpris.</p><p><br /></p><p><br /></p><p><strong>je parle bien sur des mutuelles, les vrais, . pas des assurances dont le but principal est d'engraisser leurs actionnaires et les grands dirigeants de ces sociétés d'assurance.</strong></p>",27.0998091169034,40.8670491155093,#FFFFBF99,0.503440860215054,1
0.75,4,3,1,0,"Santé, Solidarité, Handicap",Faciliter l'accès aux handicapés partout et notamment au logement,<p>Intégrer l'obligation de logements pour handicapés dans toute nouvelle construction et intégrer cette obligation dans la rénovation de logements collectifs</p>,-10.5242409269334,-45.2863586065356,#A6D96A99,0.506881720430108,0.625
0.791666666666667,24,19,4,1,"Santé, Solidarité, Handicap",revoir le calcul du RSA,"<p>Actuellement, le calcul du RSA tient compte de l'épargne du demandeur ; celle ci est estimée à 3%/an de son capital. Cette somme fictive est déduite du montant qui lui est attribué. Qui aujourd'hui peut se prévaloir d'une épargne garantie à 3% ? Et pourquoi, ne prend on pas en compte le revenu réel de cette épargne (facile à vérifier auprès des impôts) ? Il faut rétablir un calcul juste pour tout demandeur !</p>",29.2456562978043,-15.3723787438784,#A6D96A99,0.541290322580645,0.00661075115203857
0.769230769230769,13,10,3,0,"Santé, Solidarité, Handicap",Rendre obligatoire l'affichage d'une note de 1 à 10 sur l'exposition d'un logement aux ondes électromagnétiques environnantes,"<p>Certains logement contiennent une antenne relais juste au dessus de leur toit. Beaucoup d'usager ne comprenne pas encore les risques des ondes électromagnétiques. C'est aujourd'hui clairement un enjeu de santé mondiale et beaucoup de reportages sur les chaines françaises l'ont très bien expliqués. Au même titre que les note de consommation et d'isolation des logement, il devrait y avoir une note de 1 à 10 ou avec des lettres (1, B c...) indiquant le niveau d'exposition du logement aux ondes électromagnétiques environnantes pour que les propriétaires puissent décider eux même du niveau d'exposition qu'ils sont prêt à supporter pour leur vie quotidienne. Rappelons que des enfants vivent tous les jours à des seuil d'exposition terribles sans le savoir. C'est une honte !</p>",-37.5032485140921,-6.10798975656799,#A6D96A99,0.52236559139785,0.09228515625
0.777777777777778,18,14,4,0,"Santé, Solidarité, Handicap",Vaccins,"<p>stop à l'aluminium dans les vaccins !</p><p>stop aux  adjuvants toxiques dans les vaccins ! </p><p>Arrêtons de vacciner les bébés avant l'âge de 2 ans, c'est à dire avant que le système immunitaire soit développé.</p><p>Favorisons un maximum l'allaitement maternel pour le bien du bébé;</p><p>Exigeons que le vaccin contre l'hépatite b sur les bébés ne soit plus obligatoire (cas de sclérose en plaque)</p><p>exigeons des études poussées rendues publiques et objectives pour connaitre les  effets secondaires des vaccins et autres médicaments avant qu'ils ne soient imposés</p><p>STOP AUX LOBBIES; Ils doivent être déclarés illégaux</p><p>stop aux conflits d'intérêts entre labos et ministères ou élus.</p>",-48.0191011673798,13.5135972235595,#A6D96A99,0.530967741935484,0.0308837890625
0.7,10,7,3,0,"Santé, Solidarité, Handicap",PAS DE REPORT DE L'AGE DE LA RETRAITE,"<p>Le report de l'âge de la retraite déplace une dépense des systèmes de retraite vers les systèmes d'assurance maladie. Quel est le coût des arrêts maladie, des incapacités, des invalidités et autres pour les systèmes de sécurité sociale après 60 ans ? Auxquels il faut rajouter les emplois précaires, le chômage, etc....</p>",18.7025504140416,-24.368733993177,#A6D96A99,0.517204301075269,0.34375
1,11,11,0,0,"Santé, Solidarité, Handicap",Fin des privilèges EDF,"<p>Les agents EDF actifs et inactifs polluent la planète et l'athmosphère.</p><p>J'ai eu un voisin EDF quelques années, chez lui et à l'extérieur c'était VERSAILLES !!!</p><p>Monsieur se vantait de gagner 4500€ net par mois pour 27 heures par semaine de dépannage informatique et de ne pas payer l'électricité.</p><p>Mettons ces fonctionnaires assimilés au même régime que la France profonde, qu'ils payent leurs abonnements et consommations.</p><p>Alignons leurs salaires sur ceux du secteur privé à compétences égales.</p>",10.2473680728753,-5.38283799533202,#1A985099,0.518924731182796,0.0009765625
0.71875,32,23,3,6,"Santé, Solidarité, Handicap",Mettre en place un service obligatoire pour tout médecin nouvellement diplômé,<p>Les études de médecines sont longues et financées par la collectivité aussi me semble-t-il anormal qu'un médecin nouvellement diplômé puisse s'installer dans des endroits bien pourvu en laissant des déserts médicaux se créer.</p><p>Je propose donc que tout médecin nouvellement diplômé se voit affecter par le ministère de la santé à un poste pour une durée de 5 ans après son diplôme.</p>,-13.0185205489436,31.3357815117052,#A6D96A99,0.55505376344086,0.0200616070069373
0.714285714285714,7,5,0,2,"Santé, Solidarité, Handicap",Relever le plafond du quotient familial,"<p><span style=\""""background-color:rgb(255,255,255);\"""">Les attaques récentes de la politique familiale sont en train de faire chuter de manière désastreuse le taux de natalité en dessous des 2,1 enfants par femme, requis pour assurer le renouvellement de la population française, et donc le financement de nos futurs retraités.</span></p><p><span style=\""""background-color:rgb(255,255,255);\"""">La politique familiale vise à compenser, à iso-revenus, la différence de charge entre les familles avec enfants (qui travaillent pour nos futures retraites) et les familles sans enfant (qui profiteront du travail des enfants élevés par les autres au moment de leur retraite).</span></p><p><span style=\""""background-color:rgb(255,255,255);\"""">﻿Elle n'a donc rien a voir avec une politique sociale de redistribution, et n'a pas à être soumise à des conditions de ressources. Il est donc urgent de rétablir ces fondamentaux de notre politique familiale (universalité et relèvement du plafond du quotient familial) !</span></p>",9.49640942693373,-44.8792292941129,#A6D96A99,0.512043010752688,0.453125
1,11,11,0,0,"Santé, Solidarité, Handicap",accessibilité handicapés,"<p>encore sur mes deux jambes (mais énormes difficultés à la marche), tout comme certains amis. Quand allez-vous vous adapter à nous???  !!!! Quelques choses simples : marches moins hautes des bus, rampes dans les gares afin d'éviter les escaliers en cas de changement de quai (il suffit d'un sac de ciment et un peu de sable !) et tant d'autres choses si simples et pas cher. Et je ne parle pas de mes amis qui restent en fauteuil. Pensez que nous avons le droit nous aussi de sortir de chez nous</p><p><br /></p>",-15.0170497742495,-31.4427381847993,#1A985099,0.518924731182796,0.0009765625
1,1,1,0,0,"Santé, Solidarité, Handicap",santé solidarité handicap,"<p>continuer à rembourser l'homéopathie qui coûte moins cher que la médecine et n'a pas d'effets secondaires,  et la formation des médecins homéopathes </p>",-33.4205932713282,37.3208572257018,#1A985099,0.501720430107527,1
1,3,3,0,0,"Santé, Solidarité, Handicap",Création d’un fonds d’abondement des caisses de retraites,"<p><span style=\""""background-color:rgb(255,255,255);color:rgb(29,33,41);\""""> Financement par les amendes sur la fraude fiscale, les amendes douanières et les amendes sur les fraudes à la consommation. </span></p>",23.5796497673873,-0.754911948089941,#1A985099,0.505161290322581,0.25
0.666666666666667,9,6,3,0,"Santé, Solidarité, Handicap",Légalisation de l'aide active à mourir,"<p>On meurt mal en France.Une loi sur la fin de vie ,respectueuse des volontés et des consciences doit  mettre en oeuvre de manière effective l'accès universei aux soins palliatifs et l'aide active à mourir.</p>",-24.2123257700914,-6.18320958623418,#D9EF8B99,0.515483870967742,0.5078125
0.652173913043478,23,15,7,1,"Santé, Solidarité, Handicap",Fonctionnariser le corps médical,"<p>Fonctionnariser le corps médical pour en finir avec la médecine à deux vitesses, les honoraires aléatoires, et les déserts médicaux.</p>",-3.0051822077477,41.4191515318198,#D9EF8B99,0.539569892473118,0.210039615631104
0.5,8,4,4,0,"Santé, Solidarité, Handicap",La santé devient régalienne,"<p>C'est à l'état de prendre soin de ses citoyens. Cela passe par la santé. </p><p>De ce fait, recherches médicales et laboratoires ne doivent plus répondre à une logique de marché mais à l'intérêt général. </p><p>Les médicaments doivent être fabriqués et contrôlés en France.</p><p>C'est également à l'état de mailler le territoire en médecins et hôpitaux...</p><p>Quand on voit l'argent brassé par les lobbys pharmaceutiques, cela ne peut qu'être rentable et, surtout, cela évitera des pénuries de médicaments (voire pire) ou des médicaments rappelés parce que mal fabriqués.  D'autre part, cela redonnerait de l'oxygène aux chercheurs, le but étant de guérir au plus vite les maladies et non de les laisser se développer (voire provoquer des épidémies ) pour rentabiliser un médicaments ( voir rapport Goldman Sachs sur la thérapie génique... un bel exemple de cynisme).</p>",-29.3859261056811,16.1261624736589,#FFFFBF99,0.513763440860215,1
0.666666666666667,6,4,1,1,"Santé, Solidarité, Handicap",Prix du médicament,<p>En France le prix du médicament est plus cher que dans le reste de l'Europe...</p><p>POURQUOI..</p><p>nous avons la CQ et une mutuelle généralisé..</p><p>Personne ne négocie les prix du médicament  et surtout pas la CQ.</p><p>LES LABORATOIRES AUGMENTENT LE PRIC IMPUNÉMENT. </p><p>je propose un prix du médicament européens.  Croyez moi.  Les autres pays européens EUX négocient leurs médicaments.</p>,-27.348473934718,21.3087356486451,#D9EF8B99,0.510322580645161,0.6875
0.8,5,4,1,0,"Santé, Solidarité, Handicap",Solidarité vieillesse,<p>Supprimer les établissements privés pour les personne agées et les remplacer par des établissements gérés par l'état afin de revenir à des prix de pension permettant à tous de terminer sa vie dignement</p>,30.9033100410245,-6.47334607055054,#66BD6399,0.508602150537634,0.375
0.6,10,6,4,0,"Santé, Solidarité, Handicap",supprimer la ou les journées de carence lors de la prescription d'un arrêt de travail,<p>ne pas rajouter une sanction financière face à la maladie  reconnue par un professionnel de santé</p>,-0.910891213756685,4.24373079888105,#D9EF8B99,0.517204301075269,0.75390625
1,3,3,0,0,"Santé, Solidarité, Handicap",Stop à la discrimination pour l'accession à la propriété,"<p>La pension d'invalidité étant un revenu de remplacement imposable et saisissable dans les mêmes proportions qu'un salaire : https://www.service-public.fr/particuliers/vosdroits/F1438  , aucune raison de refuser l'emprunt immobilier ou de le \""""majorer\"""" avec des assurances exagérées. La convention Aeras n'a pas été du tout à la hauteur : https://www.meilleurtaux.com/assurance-de-pret/actualites/2015-mai/4783-ufc-que-choisir-pointe-doigt-aeras.html</p>",35.6411222697686,-30.1297211898265,#1A985099,0.505161290322581,0.25
0.666666666666667,6,4,1,1,"Santé, Solidarité, Handicap",RETRAITE S,<p>Le gouvernement veut un régime unique de retraite : Alors pourquoi pas le même et unique que celui de nos députes et nos sénateurs.</p><p>Puisqu’il leur parait bon pour eux pourquoi pas pour nous ? !</p><p>Évidemment pour eux il est bon mais pour nous ils veulent toujours aligner par le bas ! c'est toujours les plus petits qui paient.</p><p><br /></p><p><br /></p><p><br /></p>,30.4819074125883,-8.78230700713638,#D9EF8B99,0.510322580645161,0.6875
0.666666666666667,3,2,1,0,"Santé, Solidarité, Handicap",non au tout numérique,<p>https://www.defenseurdesdroits.fr/fr/rapports/2019/01/dematerialisation-et-inegalites-dacces-aux-services-publics</p>,16.7104486985941,14.3944646441933,#D9EF8B99,0.505161290322581,1
